lat,lon,count
40.776,-73.979,51
40.962,-73.706,1
40.679,-73.956,3
40.706,-73.962,7
40.787,-73.969,40
40.679,-73.957,1
40.706,-73.963,2
40.679,-73.959,13
40.706,-73.967,2
40.609,-73.943,2
40.737,-73.815,2
40.726,-73.828,1
40.737,-73.819,1
40.688,-74.191,1
40.651,-73.98,1
40.724,-74.07,5
40.832,-74.084,1
40.77,-74.3,1
40.735,-74.061,1
40.688,-74.196,1
40.724,-74.072,3
40.832,-74.085,1
40.64,-73.994,1
40.64,-73.995,1
40.735,-74.063,5
40.776,-73.98,116
40.64,-73.996,1
40.693,-73.822,1
40.725,-73.79,1
40.776,-73.981,74
40.787,-73.97,47
40.724,-74.076,1
40.787,-73.971,16
40.776,-73.982,68
40.724,-74.077,1
40.585,-74.612,1
40.64,-73.998,6
40.787,-73.972,83
40.776,-73.983,102
40.724,-74.078,1
40.679,-73.96,10
40.64,-73.999,11
40.776,-73.984,94
40.787,-73.973,58
40.679,-73.961,2
40.682,-73.837,2
40.725,-73.794,9
40.776,-73.985,5
40.787,-73.974,64
40.679,-73.962,4
40.725,-73.795,2
40.776,-73.986,21
40.787,-73.975,60
40.787,-73.976,56
40.776,-73.987,36
40.679,-73.963,31
40.693,-73.829,6
40.679,-73.964,18
40.787,-73.977,36
40.776,-73.988,30
40.726,-73.83,1
40.776,-73.989,24
40.787,-73.978,104
40.679,-73.965,10
40.932,-73.9,1
40.787,-73.979,41
40.679,-73.966,5
40.679,-73.967,6
40.679,-73.968,39
40.609,-73.951,1
40.679,-73.969,22
40.609,-73.953,3
40.609,-73.954,2
40.726,-73.839,1
40.609,-73.957,3
40.609,-73.958,2
40.609,-73.959,1
40.79,-73.852,1
40.797,-74.251,1
40.682,-73.84,1
40.786,-74.263,1
40.776,-73.99,126
40.658,-73.591,2
40.693,-73.832,1
40.776,-73.991,9
40.787,-73.98,35
40.585,-73.82,1
40.787,-73.981,122
40.776,-73.992,2
40.553,-74.258,1
40.679,-73.97,23
40.651,-73.999,1
40.679,-73.971,4
40.679,-73.972,31
40.823,-73.862,1
40.679,-73.973,9
40.679,-73.974,29
40.726,-73.84,1
40.679,-73.975,10
40.823,-73.865,1
40.679,-73.976,5
40.679,-73.977,11
40.962,-73.728,1
40.679,-73.978,22
40.609,-73.961,2
40.679,-73.979,14
40.609,-73.962,1
40.726,-73.848,1
40.748,-73.827,1
40.726,-73.849,2
40.748,-73.828,1
40.609,-73.969,2
40.682,-73.851,1
40.679,-73.98,8
40.682,-73.856,4
40.823,-73.87,1
40.679,-73.981,6
40.989,-73.672,1
40.679,-73.982,22
40.834,-73.861,3
40.679,-73.983,14
40.693,-73.849,1
40.844,-74.136,1
40.679,-73.984,39
40.726,-73.85,1
40.679,-73.985,4
40.726,-73.851,1
40.619,-74.242,1
40.679,-73.986,10
40.71,-73.9,2
40.673,-73.509,1
40.71,-73.901,1
40.679,-73.987,142
40.71,-73.902,2
40.679,-73.988,1
40.679,-73.989,1
40.609,-73.971,2
40.659,-73.646,1
40.706,-73.996,1
40.71,-73.905,1
40.609,-73.973,1
40.706,-73.997,3
40.609,-73.974,1
40.71,-73.907,2
40.726,-73.858,1
40.71,-73.908,2
40.835,-73.908,4
40.691,-74.098,1
40.682,-73.862,2
40.693,-73.853,1
40.673,-73.51,1
40.682,-73.864,1
40.797,-73.474,1
40.682,-73.865,1
40.682,-73.866,1
40.679,-73.99,16
40.679,-73.991,1
40.682,-73.867,1
40.693,-73.856,2
40.679,-73.992,6
40.608,-74.26,2
40.679,-73.993,9
40.693,-73.859,1
40.756,-73.675,1
40.679,-73.994,3
40.726,-73.86,2
40.679,-73.995,20
40.71,-73.91,1
40.632,-73.713,1
40.679,-73.996,20
40.823,-73.886,1
40.737,-73.851,1
40.71,-73.911,2
40.679,-73.997,14
40.721,-73.901,1
40.737,-73.852,1
40.679,-73.998,20
40.679,-73.999,1
40.721,-73.902,5
40.834,-73.877,1
40.721,-73.904,1
40.737,-73.856,1
40.846,-73.902,1
40.737,-73.857,2
40.71,-73.918,1
40.726,-73.869,4
40.71,-73.919,1
40.748,-73.848,1
40.721,-73.909,1
40.835,-73.916,6
40.835,-73.918,1
40.682,-73.87,1
41.024,-73.691,2
40.682,-73.871,1
40.75,-74,2
40.75,-74.001,2
40.75,-74.002,221
40.75,-74.003,150
40.693,-73.865,1
40.75,-74.004,146
40.682,-73.877,1
40.75,-74.005,269
40.989,-73.691,1
40.823,-73.891,1
40.75,-74.006,177
40.75,-74.007,28
40.75,-74.008,9
40.694,-73.902,4
40.726,-73.87,5
40.875,-74.006,1
40.823,-73.897,1
40.834,-73.886,2
40.748,-73.852,1
40.737,-73.863,6
40.694,-73.906,33
40.823,-73.899,1
40.748,-73.853,5
40.835,-73.92,1
40.834,-73.888,1
40.694,-73.907,6
40.736,-74.149,1
40.694,-73.908,1
40.737,-73.865,1
40.694,-73.909,2
40.726,-73.877,1
40.726,-73.879,1
40.835,-73.924,3
40.609,-73.996,1
40.846,-73.918,1
40.682,-73.882,1
40.638,-74.091,1
40.642,-74,1
40.756,-73.691,1
40.736,-74.151,1
40.642,-74.003,1
40.756,-73.693,1
40.962,-73.763,1
40.694,-73.91,15
40.694,-73.911,6
40.694,-73.912,1
40.694,-73.913,5
40.834,-73.895,1
40.791,-73.938,2
40.886,-74.006,1
40.791,-73.939,15
40.71,-73.933,8
40.694,-73.916,2
40.737,-73.874,1
40.71,-73.934,4
40.694,-73.917,3
40.694,-73.918,1
40.613,-73.911,2
40.71,-73.935,7
40.726,-73.887,1
40.71,-73.936,1
40.613,-73.912,2
40.846,-73.921,3
40.694,-73.919,3
40.737,-73.877,4
40.71,-73.937,13
40.737,-73.878,2
40.71,-73.939,6
40.846,-73.926,1
40.835,-73.938,1
40.728,-74.329,1
40.613,-73.918,2
40.835,-73.939,1
40.749,-73.905,2
40.611,-74.16,1
40.682,-73.893,1
40.791,-73.94,18
40.75,-74.024,1
40.642,-74.011,1
40.791,-73.941,2
40.564,-74.298,1
40.791,-73.942,4
40.75,-74.025,6
40.791,-73.943,1
40.653,-74.002,2
40.75,-74.026,6
40.662,-74.357,1
40.694,-73.92,1
40.653,-74.003,11
40.75,-74.027,17
40.886,-74.013,1
40.791,-73.945,5
40.642,-74.015,2
40.75,-74.028,5
40.694,-73.921,1
40.791,-73.946,1
40.642,-74.016,1
41.046,-74.017,2
40.694,-73.922,6
40.736,-74.164,2
40.726,-73.89,1
40.75,-74.029,6
40.694,-73.923,2
40.71,-73.94,1
40.791,-73.947,4
40.642,-74.017,4
40.653,-74.006,5
40.736,-74.165,6
40.499,-74.645,1
40.642,-74.018,2
40.653,-74.007,2
40.791,-73.948,5
40.736,-74.166,2
40.694,-73.924,8
40.747,-74.156,1
40.694,-73.925,2
40.71,-73.942,1
40.736,-74.167,2
40.791,-73.949,4
40.736,-74.168,3
40.726,-73.894,1
40.653,-74.009,2
40.694,-73.926,2
40.74,-73.759,1
40.694,-73.927,2
41.347,-73.954,1
40.973,-73.769,5
40.71,-73.944,2
40.835,-73.94,2
40.736,-74.169,4
40.71,-73.945,1
40.748,-73.874,1
40.694,-73.928,3
40.694,-73.929,10
40.737,-73.887,1
40.721,-73.936,1
40.835,-73.943,1
40.748,-73.876,1
40.71,-73.947,17
40.721,-73.937,2
40.624,-73.913,1
40.835,-73.944,2
40.71,-73.948,20
40.749,-73.91,1
40.835,-73.945,8
40.71,-73.949,27
40.721,-73.938,7
40.721,-73.939,1
40.613,-73.926,1
40.748,-73.879,1
40.749,-73.911,2
40.835,-73.946,7
40.749,-73.912,6
40.835,-73.947,7
40.846,-73.937,1
40.749,-73.913,1
40.835,-73.948,3
40.624,-73.918,3
40.835,-73.949,2
40.846,-73.938,3
40.846,-73.939,16
40.749,-73.918,1
40.749,-73.919,2
40.692,-74.176,1
40.75,-74.03,2
40.692,-74.177,55
40.75,-74.031,11
40.692,-74.178,15
40.75,-74.032,5
40.791,-73.95,2
40.75,-74.033,2
40.642,-74.021,1
40.653,-74.01,1
40.791,-73.951,2
40.75,-74.034,1
40.653,-74.011,2
40.791,-73.952,52
40.75,-74.035,16
40.693,-73.896,2
40.736,-74.17,1
40.693,-73.897,2
40.642,-74.023,5
40.791,-73.953,92
40.75,-74.036,12
40.642,-74.024,1
40.653,-74.013,1
40.694,-73.93,9
40.791,-73.954,40
40.736,-74.172,1
40.694,-73.931,23
40.778,-74.011,1
40.694,-73.932,2
40.791,-73.956,1
40.789,-74.001,1
40.694,-73.933,1
40.71,-73.95,20
40.778,-74.012,1
40.789,-74.002,1
40.694,-73.934,11
40.71,-73.951,13
40.71,-73.952,15
40.721,-73.941,21
40.694,-73.935,1
40.778,-74.015,1
40.721,-73.942,13
40.71,-73.954,1
40.694,-73.937,1
40.721,-73.943,11
40.748,-73.883,2
40.694,-73.938,1
40.846,-73.94,15
40.71,-73.955,12
40.721,-73.944,13
40.748,-73.884,2
40.748,-73.885,1
40.846,-73.941,2
40.737,-73.896,1
40.71,-73.956,6
40.694,-73.939,8
40.708,-74,14
40.721,-73.945,13
40.71,-73.957,1
40.624,-73.922,3
40.778,-74.019,1
40.721,-73.946,19
40.708,-74.001,102
40.748,-73.886,2
40.846,-73.942,7
40.613,-73.934,1
40.846,-73.943,2
40.737,-73.898,1
40.708,-74.002,149
40.748,-73.887,5
40.721,-73.947,17
40.71,-73.958,11
40.717,-74.357,1
40.768,-73.747,2
40.71,-73.959,13
40.708,-74.003,60
40.721,-73.948,31
40.717,-74.358,8
40.708,-74.004,94
40.721,-73.949,6
40.708,-74.005,147
40.768,-73.749,3
40.624,-73.927,3
40.708,-74.006,283
40.624,-73.928,3
40.708,-74.007,303
40.708,-74.008,303
40.692,-74.18,2
40.708,-74.009,117
40.692,-74.181,20
40.904,-73.808,1
40.692,-74.184,1
40.75,-74.04,2
40.6,-74.192,1
40.692,-74.188,1
41.143,-73.254,1
40.75,-74.043,5
40.692,-74.189,1
40.791,-73.961,1
40.791,-73.962,1
40.642,-74.032,1
40.664,-74.01,1
40.75,-74.046,1
40.75,-74.047,1
40.694,-73.94,12
40.747,-74.171,3
40.791,-73.965,30
40.694,-73.941,6
40.747,-74.173,1
40.962,-73.795,1
40.789,-74.01,3
40.75,-74.049,1
40.694,-73.942,3
40.791,-73.966,50
41.036,-73.764,1
40.694,-73.943,4
40.791,-73.967,19
40.71,-73.961,4
40.694,-73.944,14
40.791,-73.968,34
40.789,-74.013,1
40.721,-73.951,1
40.791,-73.969,38
40.71,-73.962,49
40.694,-73.945,12
40.741,-73.811,2
40.748,-73.892,3
40.694,-73.946,15
40.71,-73.963,183
40.694,-73.947,3
40.71,-73.964,40
40.721,-73.954,7
40.985,-73.811,2
40.694,-73.948,5
40.71,-73.965,32
40.71,-73.966,23
40.694,-73.949,8
40.708,-74.01,308
40.721,-73.955,54
40.624,-73.932,1
40.71,-73.967,10
40.721,-73.956,180
40.708,-74.011,64
40.613,-73.944,1
40.748,-73.897,3
40.721,-73.957,146
40.71,-73.968,16
40.708,-74.012,157
40.71,-73.969,18
40.721,-73.958,103
40.708,-74.013,90
40.708,-74.014,173
40.721,-73.959,59
40.708,-74.015,96
40.708,-74.016,17
40.624,-73.938,1
40.613,-73.949,1
40.708,-74.017,95
40.624,-73.939,1
40.904,-73.813,1
40.708,-74.018,31
40.749,-73.936,1
40.749,-73.937,1
40.909,-73.778,1
40.749,-73.938,7
40.749,-73.939,29
40.692,-74.195,1
40.75,-74.052,1
40.75,-74.053,1
40.791,-73.97,32
40.791,-73.971,3
40.791,-73.972,28
40.791,-73.973,24
40.694,-73.95,20
40.791,-73.974,86
40.791,-73.975,82
40.694,-73.951,19
40.75,-74.058,1
40.694,-73.952,6
40.791,-73.976,62
40.886,-74.045,1
40.74,-73.786,1
40.791,-73.977,76
40.74,-73.787,1
40.721,-73.96,29
40.694,-73.954,2
40.791,-73.978,107
40.694,-73.955,20
40.721,-73.961,37
40.791,-73.979,31
40.789,-74.024,1
40.58,-73.949,2
40.694,-73.956,22
40.721,-73.962,68
40.728,-74.361,1
40.694,-73.957,3
40.721,-73.963,23
40.771,-73.639,1
40.694,-73.958,6
40.741,-73.824,1
40.694,-73.959,3
40.763,-73.803,1
40.624,-73.942,10
40.624,-73.943,5
40.749,-73.94,16
40.768,-73.768,1
40.763,-73.806,1
40.752,-73.817,1
40.749,-73.941,24
40.613,-73.957,2
40.624,-73.946,1
40.741,-73.829,1
40.749,-73.942,48
40.846,-73.967,2
40.749,-73.943,8
40.826,-74.426,1
40.613,-73.959,1
40.846,-73.968,1
40.749,-73.945,3
40.749,-73.946,1
40.749,-73.947,4
40.888,-73.809,1
40.749,-73.948,4
40.749,-73.949,31
40.791,-73.98,12
40.58,-73.951,2
40.875,-74.061,1
40.694,-73.96,8
40.694,-73.961,28
40.694,-73.962,16
40.694,-73.963,17
40.74,-73.796,1
40.694,-73.964,43
40.886,-74.057,1
40.694,-73.965,25
40.694,-73.966,9
40.752,-73.821,1
40.694,-73.967,24
40.71,-73.984,35
40.613,-73.961,2
40.768,-73.773,1
40.71,-73.985,241
40.694,-73.968,20
40.846,-73.97,1
40.624,-73.951,1
40.694,-73.969,6
40.721,-73.975,13
40.613,-73.963,2
40.71,-73.987,3
40.624,-73.953,1
40.71,-73.988,8
40.613,-73.964,1
40.763,-73.814,1
40.985,-73.834,1
40.623,-74.239,1
40.71,-73.989,3
40.763,-73.815,2
40.749,-73.95,8
40.721,-73.978,22
40.752,-73.827,1
40.624,-73.955,1
40.721,-73.979,66
40.749,-73.952,7
40.624,-73.957,1
40.613,-73.968,1
40.759,-74.228,1
40.826,-73.636,1
40.749,-73.955,2
40.877,-73.827,1
40.749,-73.957,1
40.58,-73.96,1
40.694,-73.97,19
40.694,-73.971,17
40.694,-73.972,20
40.71,-73.99,1
40.694,-73.973,7
40.798,-73.595,1
40.643,-73.783,1
40.721,-73.98,99
40.58,-73.968,2
40.72,-74.266,1
40.71,-73.992,5
40.721,-73.981,124
40.643,-73.785,2
40.789,-74.044,3
40.721,-73.982,84
40.741,-73.842,1
40.643,-73.786,4
40.721,-73.983,127
40.789,-74.045,8
40.71,-73.994,4
40.613,-73.97,7
40.694,-73.978,1
40.71,-73.995,1
40.613,-73.971,2
40.643,-73.787,2
40.779,-73.772,3
40.752,-73.832,1
40.721,-73.984,175
40.741,-73.844,1
40.624,-73.961,1
40.71,-73.996,22
40.643,-73.788,4
40.694,-73.979,3
40.721,-73.985,94
40.71,-73.997,1
40.643,-73.789,81
40.763,-73.823,1
40.721,-73.986,44
40.721,-73.987,288
40.919,-74.074,1
40.779,-73.776,1
40.613,-73.975,1
40.721,-73.988,408
40.666,-73.802,2
40.624,-73.965,6
40.721,-73.989,283
40.779,-73.779,2
40.888,-73.824,1
40.806,-74.103,1
40.624,-73.968,3
40.806,-74.104,2
40.624,-73.969,1
40.666,-73.806,3
40.666,-73.807,20
40.749,-73.967,1
40.666,-73.809,1
40.749,-73.969,28
40.729,-73.629,1
40.78,-73.096,1
40.58,-73.97,2
40.58,-73.971,1
40.58,-73.972,1
40.58,-73.973,1
40.694,-73.98,30
40.694,-73.981,1
40.643,-73.79,134
41.047,-73.792,1
40.58,-73.975,1
40.694,-73.982,17
40.694,-73.983,107
40.694,-73.984,85
40.721,-73.99,94
40.721,-73.991,77
40.768,-73.791,2
40.721,-73.992,103
40.694,-73.987,81
40.721,-73.993,209
40.759,-74.24,1
40.613,-73.981,1
40.763,-73.831,2
40.624,-73.97,3
40.721,-73.994,446
40.694,-73.988,5
40.741,-73.854,1
40.654,-73.787,2
40.721,-73.995,374
40.694,-73.989,119
40.624,-73.971,2
40.624,-73.972,2
40.654,-73.788,1
40.763,-73.833,2
40.613,-73.983,1
40.752,-73.844,7
40.721,-73.996,189
40.778,-74.069,2
40.85,-73.901,1
40.721,-73.997,310
40.888,-73.831,2
40.721,-73.998,430
40.749,-73.97,44
40.604,-74.433,1
40.85,-73.903,1
40.613,-73.986,1
40.721,-73.999,401
40.749,-73.971,68
40.805,-74.078,3
40.666,-74.614,1
40.708,-74.055,8
40.919,-74.086,1
40.904,-73.85,1
40.749,-73.972,63
40.904,-73.851,1
40.749,-73.973,104
40.877,-73.846,1
40.749,-73.974,121
40.919,-74.088,1
40.877,-73.847,1
40.624,-73.979,1
40.749,-73.975,143
40.749,-73.976,233
40.904,-73.855,1
40.85,-73.909,1
40.749,-73.977,176
40.666,-73.819,1
40.749,-73.978,100
40.749,-73.979,114
40.694,-73.99,34
40.694,-73.991,6
40.654,-73.79,1
40.694,-73.992,38
40.694,-73.993,56
40.694,-73.994,43
40.694,-73.995,17
40.694,-73.996,27
40.613,-73.99,1
40.694,-73.997,12
40.694,-73.998,56
40.694,-73.999,53
40.752,-73.854,1
40.845,-74.287,1
40.741,-73.866,1
40.655,-73.831,1
40.752,-73.855,1
40.741,-73.867,2
40.749,-73.98,305
40.861,-73.902,1
40.749,-73.981,92
40.666,-73.822,1
40.85,-73.914,1
40.741,-73.869,1
40.749,-73.982,173
40.752,-73.859,1
40.749,-73.983,205
40.85,-73.916,1
40.749,-73.984,220
41.008,-73.647,1
40.749,-73.985,81
40.85,-73.918,1
40.749,-73.986,77
40.655,-73.839,1
40.749,-73.987,151
40.749,-73.988,109
40.904,-73.867,1
40.749,-73.989,164
40.905,-73.908,2
41.058,-74.121,1
40.782,-73.675,1
40.974,-73.88,1
40.428,-74.195,1
40.741,-73.875,1
40.861,-73.91,1
40.741,-73.877,1
40.749,-73.99,111
40.877,-73.862,1
40.898,-74.126,1
40.741,-73.878,1
40.749,-73.991,99
40.877,-73.864,1
40.624,-73.996,1
40.783,-73.716,1
40.888,-73.853,1
40.741,-73.879,1
40.749,-73.992,777
40.708,-74.076,1
40.749,-73.993,223
40.749,-73.994,195
40.877,-73.867,1
40.749,-73.995,121
41.008,-73.657,3
40.877,-73.868,1
40.749,-73.996,85
40.655,-73.849,1
40.85,-73.929,9
40.749,-73.997,13
40.807,-73.852,1
40.749,-73.998,2
40.749,-73.999,12
40.702,-73.718,1
40.702,-73.719,2
40.905,-73.912,1
40.905,-73.913,1
40.741,-73.88,1
40.752,-73.871,1
40.759,-74.27,1
40.763,-73.862,1
40.665,-74.123,1
40.708,-74.081,1
40.85,-73.93,15
40.861,-73.92,1
40.85,-73.931,4
40.763,-73.865,1
40.85,-73.932,4
40.861,-73.921,3
40.741,-73.888,2
40.794,-73.714,1
40.85,-73.933,8
40.85,-73.934,2
40.817,-74.13,1
40.666,-73.844,1
40.85,-73.935,1
40.877,-73.875,2
40.752,-73.879,2
40.861,-73.925,1
40.85,-73.936,6
40.861,-73.926,1
40.85,-73.937,4
40.861,-73.927,1
40.85,-73.938,2
41.028,-73.528,2
40.861,-73.928,2
40.826,-73.688,1
40.764,-73.904,11
40.85,-73.939,11
40.861,-73.929,1
40.889,-73.901,1
40.764,-73.907,2
40.764,-73.909,3
40.889,-73.905,1
40.889,-73.906,7
40.889,-73.909,1
40.782,-74.49,1
40.793,-74.001,1
40.763,-73.871,1
40.752,-73.882,3
40.752,-73.883,3
40.85,-73.94,3
40.741,-73.896,1
40.877,-73.881,1
40.752,-73.885,1
40.861,-73.93,1
40.712,-74,12
40.752,-73.886,25
40.712,-74.001,1
40.763,-73.876,1
40.861,-73.932,1
40.85,-73.943,2
40.752,-73.887,2
40.712,-74.003,1
40.752,-73.888,1
40.861,-73.933,6
40.729,-73.67,1
40.763,-73.878,2
40.764,-73.91,11
40.712,-74.004,1
40.85,-73.946,1
40.729,-73.671,1
40.712,-74.005,12
40.764,-73.911,5
40.794,-73.728,1
40.764,-73.912,6
40.712,-74.006,107
40.764,-73.913,1
40.712,-74.007,105
40.775,-73.903,1
40.764,-73.914,3
40.712,-74.008,282
40.817,-74.145,1
40.889,-73.91,3
40.889,-73.911,1
40.764,-73.915,17
40.712,-74.009,177
40.775,-73.905,2
40.889,-73.912,6
40.764,-73.916,8
40.889,-73.913,2
40.764,-73.917,2
40.775,-73.907,2
40.775,-73.908,1
40.889,-73.915,1
40.764,-73.919,4
40.775,-73.909,18
40.819,-73.901,1
40.89,-74.032,1
40.752,-73.89,1
40.752,-73.891,2
40.752,-73.892,1
40.763,-73.884,1
40.877,-73.891,2
40.712,-74.01,88
40.712,-74.011,18
40.723,-74,220
40.752,-73.897,1
40.763,-73.886,3
40.723,-74.001,138
40.723,-74.002,166
40.764,-73.92,3
40.712,-74.014,8
40.723,-74.003,254
40.775,-73.91,8
40.712,-74.015,17
40.764,-73.921,6
40.723,-74.004,243
40.588,-73.669,1
40.764,-73.922,2
40.723,-74.005,402
40.712,-74.016,70
40.712,-74.017,19
40.775,-73.912,11
40.723,-74.006,282
40.775,-73.913,5
40.764,-73.924,8
40.667,-73.9,1
40.723,-74.007,52
40.775,-73.914,2
40.764,-73.925,4
40.666,-73.869,1
40.723,-74.008,458
40.775,-73.915,4
40.723,-74.009,108
40.764,-73.926,6
40.775,-73.916,1
40.807,-73.884,1
40.775,-73.917,3
40.764,-73.928,6
40.775,-73.918,1
40.905,-73.942,1
40.935,-73.758,1
40.764,-73.929,4
40.775,-73.919,8
40.667,-73.908,4
40.808,-73.922,1
40.667,-73.909,2
40.819,-73.912,1
40.819,-73.913,3
40.808,-73.924,1
40.819,-73.914,1
40.808,-73.926,1
40.751,-74.18,2
40.54,-74.15,1
40.808,-73.929,5
41.069,-74.15,1
40.763,-73.891,1
41.051,-73.767,1
40.685,-74.497,1
40.751,-74.189,1
40.723,-74.01,197
40.763,-73.895,1
40.723,-74.011,35
40.723,-74.012,8
40.764,-73.93,5
40.764,-73.931,3
40.775,-73.92,4
40.775,-73.921,1
40.666,-73.876,1
40.764,-73.932,2
40.615,-74.003,1
40.655,-73.888,3
40.697,-73.725,1
40.775,-73.923,1
40.935,-73.763,1
40.655,-73.889,9
40.915,-74.221,2
40.667,-73.911,1
40.666,-73.879,1
40.616,-73.72,1
40.702,-73.755,2
40.764,-73.935,1
40.775,-73.924,3
40.615,-74.006,1
40.667,-73.912,3
40.764,-73.937,1
40.615,-74.007,2
40.775,-73.926,2
40.775,-73.927,4
40.678,-73.903,3
40.702,-73.759,1
40.764,-73.939,1
40.775,-73.928,8
40.775,-73.929,2
40.678,-73.906,1
40.808,-73.93,1
40.667,-73.918,1
40.808,-73.931,1
40.678,-73.908,1
40.808,-73.936,1
40.819,-73.925,1
40.792,-73.194,1
40.808,-73.937,1
40.808,-73.938,3
40.819,-73.927,1
41.051,-73.772,3
40.819,-73.928,3
40.808,-73.939,5
40.743,-74.361,1
40.861,-73.96,1
40.655,-73.894,1
40.666,-73.883,1
40.764,-73.94,1
40.666,-73.884,1
40.712,-74.034,2
40.743,-74.366,2
40.775,-73.93,1
40.743,-74.367,1
40.764,-73.941,1
40.712,-74.035,1
40.646,-74.344,2
40.666,-73.886,2
40.666,-73.888,1
40.899,-74.214,1
40.861,-73.968,1
40.615,-74.014,1
40.712,-74.038,3
40.775,-73.934,2
40.861,-73.969,1
40.712,-74.039,8
41.012,-73.618,1
40.775,-73.935,2
40.678,-73.911,6
40.678,-73.912,2
40.667,-73.923,2
40.702,-73.767,3
40.838,-73.753,1
40.764,-73.948,3
40.702,-73.768,1
40.667,-73.924,1
40.678,-73.913,1
40.818,-74.212,1
40.626,-74.008,1
40.678,-73.914,2
40.626,-74.009,1
40.916,-73.952,1
40.678,-73.915,2
40.889,-73.946,2
40.678,-73.916,6
40.808,-73.94,5
40.819,-73.93,2
40.605,-73.748,1
40.808,-73.941,9
40.678,-73.918,1
40.667,-73.929,1
40.808,-73.942,7
40.808,-73.943,5
40.819,-73.932,1
40.808,-73.944,2
40.808,-73.945,98
40.808,-73.946,4
40.819,-73.936,1
40.808,-73.947,1
40.808,-73.948,2
40.819,-73.937,5
40.808,-73.949,6
40.819,-73.938,4
40.819,-73.939,1
40.561,-74.552,1
40.887,-74.194,1
40.712,-74.04,7
40.861,-73.97,3
40.666,-73.893,1
40.67,-73.801,3
40.666,-73.894,1
40.743,-74.376,1
40.697,-73.742,1
40.666,-73.895,1
40.626,-74.01,1
40.702,-73.771,2
40.723,-74.035,4
40.67,-73.805,1
40.615,-74.023,3
40.744,-73.61,1
40.764,-73.953,7
40.723,-74.036,8
40.677,-74.204,1
40.666,-73.898,1
40.626,-74.013,1
40.723,-74.037,2
40.764,-73.954,220
40.615,-74.024,8
40.852,-73.624,1
40.709,-74.173,2
40.775,-73.944,1
40.666,-73.899,4
40.615,-74.025,1
40.678,-73.92,12
40.764,-73.955,54
40.667,-73.931,4
40.785,-73.418,1
40.667,-73.932,2
40.678,-73.921,10
40.775,-73.945,100
40.764,-73.956,144
40.723,-74.039,4
40.889,-73.953,1
40.626,-74.016,2
40.678,-73.922,2
40.775,-73.946,69
40.764,-73.957,20
40.678,-73.923,1
40.667,-73.934,3
40.775,-73.947,37
40.744,-73.615,1
40.764,-73.958,51
40.818,-74.222,1
40.667,-73.935,2
40.678,-73.924,3
40.702,-73.779,4
40.709,-74.177,2
40.775,-73.948,74
40.764,-73.959,109
40.667,-73.936,3
40.744,-73.617,1
40.626,-74.019,2
40.916,-73.962,1
40.678,-73.925,2
40.775,-73.949,72
40.808,-73.95,1
40.818,-74.224,1
40.947,-73.811,2
40.667,-73.937,6
40.818,-74.225,1
40.819,-73.94,8
40.808,-73.951,15
40.714,-73.804,1
40.819,-73.941,5
40.667,-73.939,2
40.808,-73.952,6
40.819,-73.942,2
40.808,-73.953,7
40.678,-73.929,2
40.808,-73.954,2
40.819,-73.943,2
40.819,-73.944,10
40.808,-73.955,11
40.808,-73.956,9
40.819,-73.945,7
40.808,-73.957,1
40.819,-73.946,5
40.714,-73.809,2
40.808,-73.958,2
40.819,-73.947,4
40.808,-73.959,26
40.774,-74.23,1
40.793,-74.058,1
40.723,-74.04,6
40.723,-74.041,1
40.615,-74.03,1
40.723,-74.043,1
40.764,-73.96,95
40.681,-73.802,1
40.723,-74.044,2
40.775,-73.95,92
40.764,-73.961,62
40.626,-74.021,1
40.615,-74.032,2
40.702,-73.782,1
40.764,-73.962,138
40.775,-73.951,86
40.723,-74.045,2
40.615,-74.033,1
41.023,-73.625,4
40.723,-74.046,4
40.764,-73.963,89
40.775,-73.952,65
40.67,-73.816,1
40.723,-74.047,4
40.712,-74.058,1
40.667,-73.94,9
40.764,-73.964,140
40.626,-74.023,2
40.775,-73.953,17
41.074,-73.817,3
40.667,-73.941,1
40.626,-74.024,1
40.712,-74.059,1
41.023,-73.627,1
40.615,-74.035,3
40.678,-73.93,3
